index,fare
2141,7.1
2142,17.4
2143,26.4
2144,34.9
2145,6.2
2146,23.4
2147,15.4
2148,10.3
2149,30.6
2150,9.9
2151,26.5
2152,7.2
2153,11.2
2154,9.9
2155,16.5
2156,29.5
2157,13.8
2158,17.2
2159,7.2
2160,11.9
2161,4.4
2162,7.1
2163,7.1
2164,27.4
2165,9.1
2166,33.8
2167,23.2
2168,10.9
2169,27.1
2170,4.2
2171,33.4
2172,21.2
2173,14.2
2174,12.2
2175,6.9
2176,35.0
2177,26.8
2178,15.6
2179,5.3
2180,9.9
2181,16.6
2182,8.4
2183,33.1
2184,15.6
2185,10.5
2186,8.4
2187,10.8
2188,16.7
2189,18.0
2190,10.7
2191,23.5
2192,10.6
2193,12.1
2194,15.6
2195,35.0
2196,36.8
2197,16.1
2198,10.1
2199,8.3
2200,34.9
2201,11.4
2202,19.8
2203,27.7
2204,4.4
2205,13.7
2206,9.0
2207,9.2
2208,18.7
2209,11.0
2210,30.4
2211,10.4
2212,9.9
2213,26.6
2214,10.4
2215,9.9
2216,26.8
2217,11.9
2218,20.3
2219,6.7
2220,11.2
2221,10.8
2222,11.2
2223,33.7
2224,10.8
2225,23.3
2226,16.0
2227,10.6
2228,20.8
2229,26.0
2230,34.6
2231,17.2
2232,10.6
2233,34.1
2234,30.5
2235,16.9
2236,16.9
2237,25.3
2238,7.0
2239,9.0
2240,26.9
2241,8.4
2242,17.5
2243,9.0
2244,16.5
2245,7.4
2246,25.7
2247,19.6
2248,12.2
2249,16.6
2250,26.7
2251,7.2
2252,11.5
2253,24.2
2254,19.6
2255,34.0
2256,10.7
2257,28.9
2258,11.2
2259,10.8
2260,13.6
2261,31.5
2262,10.6
2263,17.4
2264,11.4
2265,32.6
2266,19.2
2267,11.4
2268,9.6
2269,47.6
2270,16.2
2271,9.4
2272,27.3
2273,11.7
2274,16.0
2275,10.2
2276,7.9
2277,10.1
2278,8.9
2279,20.6
2280,30.2
2281,8.5
2282,10.2
2283,17.7
2284,14.9
2285,17.7
2286,23.0
2287,9.3
2288,14.3
2289,28.0
2290,8.7
2291,16.1
2292,10.8
2293,4.5
2294,23.6
2295,24.6
2296,32.6
2297,27.2
2298,6.2
2299,15.0
2300,9.9
2301,23.3
2302,14.0
2303,9.7
2304,11.5
2305,11.5
2306,8.4
2307,19.8
2308,34.9
2309,30.3
2310,15.2
2311,17.3
2312,7.1
2313,9.6
2314,21.6
2315,5.9
2316,31.4
2317,7.7
2318,10.7
2319,15.6
2320,9.1
2321,16.3
2322,10.7
2323,34.3
2324,10.6
2325,24.4
2326,19.5
2327,33.8
2328,26.9
2329,9.6
2330,10.5
2331,10.6
2332,22.3
2333,31.1
2334,15.6
2335,9.1
2336,9.2
2337,9.2
2338,30.4
2339,10.7
2340,6.9
2341,20.3
2342,12.3
2343,10.5
2344,16.5
2345,31.8
2346,7.0
2347,67.3
2348,9.2
2349,10.2
2350,34.6
2351,32.2
2352,42.2
2353,57.6
2354,6.9
2355,16.8
2356,26.8
2357,25.8
2358,10.5
2359,26.8
2360,8.2
2361,16.9
2362,6.9
2363,10.8
2364,9.8
2365,32.7
2366,13.3
2367,10.8
2368,4.7
2369,17.1
2370,11.8
2371,7.4
2372,30.6
2373,26.7
2374,11.3
2375,28.8
2376,10.1
2377,26.1
2378,6.9
2379,35.1
2380,38.8
2381,9.2
2382,52.8
2383,10.2
2384,19.5
2385,14.6
2386,26.6
2387,10.7
2388,21.6
2389,8.3
2390,14.7
2391,10.6
2392,28.9
2393,10.7
2394,10.1
2395,27.0
2396,10.6
2397,4.3
2398,15.3
2399,18.4
2400,23.9
2401,10.3
2402,14.3
2403,16.2
2404,8.1
2405,16.2
2406,21.1
2407,13.8
2408,26.1
2409,11.4
2410,34.0
2411,11.5
2412,9.2
2413,11.5
2414,11.6
2415,19.8
2416,35.1
2417,41.8
2418,25.3
2419,10.9
2420,8.2
2421,33.1
2422,22.4
2423,10.6
2424,9.4
2425,12.0
2426,16.9
2427,4.7
2428,26.5
2429,22.2
2430,19.5
2431,11.3
2432,7.6
2433,34.8
2434,8.1
2435,17.5
2436,8.9
2437,27.1
2438,13.7
2439,7.9
2440,10.4
2441,9.0
2442,15.0
2443,7.3
2444,17.3
2445,23.2
2446,19.0
2447,16.7
2448,6.8
2449,33.5
2450,20.8
2451,6.0
2452,7.7
2453,7.1
2454,26.2
2455,10.8
2456,15.7
2457,26.9
2458,11.3
2459,11.3
2460,10.3
2461,10.0
2462,15.4
2463,10.6
2464,13.9
2465,13.7
2466,26.9
2467,9.0
2468,17.5
2469,8.1
2470,26.9
2471,7.1
2472,8.1
2473,13.2
2474,7.3
2475,7.0
2476,16.5
2477,16.5
2478,11.1
2479,4.3
2480,10.1
2481,26.8
2482,31.0
2483,10.7
2484,21.7
2485,9.9
2486,17.1
2487,22.1
2488,26.8
2489,7.9
2490,10.7
2491,30.5
2492,7.2
2493,29.4
2494,6.3
2495,15.9
2496,8.9
2497,20.5
2498,9.9
2499,10.6
2500,10.4
2501,30.5
2502,33.2
2503,9.4
2504,10.6
2505,32.4
2506,9.3
2507,22.5
2508,16.5
2509,36.8
2510,16.5
2511,28.3
2512,13.4
2513,12.0
2514,27.1
2515,11.2
2516,20.9
2517,6.3
2518,22.2
2519,13.2
2520,11.2
2521,15.6
2522,10.5
2523,11.1
2524,30.5
2525,34.4
2526,14.9
2527,10.5
2528,5.8
2529,28.7
2530,16.1
2531,20.7
2532,13.7
2533,16.5
2534,8.6
2535,4.3
2536,12.7
2537,16.6
2538,26.7
2539,10.9
2540,11.8
2541,14.8
2542,7.5
2543,4.9
2544,26.5
2545,13.7
2546,12.1
2547,13.6
2548,40.9
2549,18.4
2550,11.1
2551,34.2
2552,11.1
2553,24.5
2554,12.5
2555,29.0
2556,20.5
2557,30.1
2558,12.0
2559,11.2
2560,23.3
2561,16.0
2562,9.1
2563,7.6
2564,29.6
2565,10.0
2566,26.5
2567,21.9
2568,12.5
2569,31.1
2570,9.9
2571,29.4
2572,20.5
2573,40.5
2574,7.6
2575,8.1
2576,21.3
2577,26.3
2578,32.0
2579,57.2
2580,18.1
2581,57.7
2582,22.3
2583,26.9
2584,16.5
2585,7.0
2586,10.7
2587,9.1
2588,4.1
2589,26.9
2590,31.7
2591,26.5
2592,27.0
2593,19.4
2594,11.3
2595,13.3
2596,15.5
2597,12.6
2598,10.7
2599,10.7
2600,17.2
2601,11.1
2602,29.8
2603,9.1
2604,6.8
2605,34.3
2606,17.3
2607,7.1
2608,25.9
2609,22.8
2610,6.0
2611,14.6
2612,6.5
2613,17.7
2614,9.8
2615,29.4
2616,22.2
2617,16.7
2618,14.6
2619,9.5
2620,9.3
2621,21.2
2622,16.3
2623,27.3
2624,14.0
2625,4.4
2626,7.9
2627,9.5
2628,4.3
2629,10.7
2630,27.1
2631,9.0
2632,6.7
2633,15.6
2634,19.1
2635,30.4
2636,14.6
2637,23.0
2638,40.9
2639,10.7
2640,26.9
2641,31.1
2642,14.6
2643,31.9
2644,27.3
2645,7.2
2646,18.4
2647,10.7
2648,10.3
2649,4.9
2650,9.2
2651,27.2
2652,10.2
2653,8.8
2654,9.2
2655,15.2
2656,22.3
2657,13.5
2658,26.8
2659,41.1
2660,26.8
2661,24.3
2662,7.0
2663,16.0
2664,8.5
2665,32.7
2666,8.6
2667,10.7
2668,16.8
2669,10.7
2670,9.5
2671,7.3
2672,14.6
2673,21.4
2674,34.9
2675,16.2
2676,8.2
2677,21.9
2678,26.4
2679,31.1
2680,7.4
2681,11.7
2682,13.7
2683,27.0
2684,28.5
2685,15.7
2686,7.7
2687,5.7
2688,22.1
2689,17.7
2690,10.6
2691,32.7
2692,7.4
2693,26.5
2694,22.3
2695,13.3
2696,17.3
2697,8.9
2698,25.6
2699,42.8
2700,15.6
2701,10.6
2702,17.1
2703,18.1
2704,21.2
2705,16.0
2706,10.6
2707,23.4
2708,7.2
2709,26.8
2710,11.9
2711,7.4
2712,13.7
2713,4.9
2714,17.4
2715,14.2
2716,9.3
2717,4.2
2718,11.9
2719,33.5
2720,13.3
2721,20.7
2722,22.3
2723,25.5
2724,31.7
2725,6.5
2726,8.8
2727,27.9
2728,14.3
2729,20.1
2730,8.5
2731,21.1
2732,36.1
2733,17.9
2734,7.6
2735,26.8
2736,9.4
2737,26.3
2738,35.4
2739,11.4
2740,52.9
2741,6.3
2742,22.7
2743,11.4
2744,24.9
2745,10.4
2746,7.0
2747,10.3
2748,33.4
2749,11.5
2750,8.2
2751,16.9
2752,21.7
2753,14.0
2754,17.7
2755,8.6
2756,8.2
2757,9.1
2758,22.1
2759,16.5
2760,9.9
2761,20.1
2762,9.3
2763,10.2
2764,15.5
2765,16.5
2766,21.5
2767,10.1
2768,26.9
2769,7.2
2770,12.7
2771,7.1
2772,4.3
2773,12.6
2774,10.5
2775,17.9
2776,8.6
2777,7.0
2778,10.5
2779,17.0
2780,22.5
2781,9.2
2782,33.7
2783,9.3
2784,9.0
2785,14.8
2786,9.4
2787,9.4
2788,18.6
2789,20.8
2790,31.5
2791,11.7
2792,7.1
2793,23.0
2794,10.7
2795,13.1
2796,16.0
2797,9.2
2798,33.7
2799,26.5
2800,26.8
2801,26.8
2802,15.6
2803,11.5
2804,11.2
2805,20.9
2806,7.6
2807,36.0
2808,10.9
2809,17.8
2810,9.2
2811,11.3
2812,11.3
2813,7.0
2814,4.5
2815,38.7
2816,29.8
2817,13.4
2818,26.8
2819,11.9
2820,19.8
2821,22.9
2822,21.0
2823,10.4
2824,7.3
2825,6.4
2826,33.1
2827,15.6
2828,23.9
2829,7.5
2830,16.8
2831,13.0
2832,19.3
2833,25.3
2834,15.8
2835,20.6
2836,17.8
2837,27.1
2838,26.5
2839,4.2
2840,10.6
2841,9.9
2842,7.3
2843,33.6
2844,11.6
2845,15.5
2846,17.7
2847,20.1
2848,19.4
2849,33.5
2850,7.0
2851,13.9
2852,10.7
2853,9.6
2854,20.2
2855,20.6
2856,17.7
2857,8.7
2858,27.0
2859,10.4
2860,27.4
2861,10.8
2862,27.0
2863,10.7
2864,7.0
2865,16.5
2866,3.8
2867,14.8
2868,17.9
2869,27.1
2870,35.8
2871,17.7
2872,13.7
2873,26.9
2874,20.1
2875,9.2
2876,9.2
2877,8.6
2878,18.2
2879,16.1
2880,7.6
2881,5.3
2882,10.1
2883,9.7
2884,18.4
2885,11.0
2886,24.2
2887,33.8
2888,24.1
2889,25.0
2890,31.5
2891,17.9
2892,12.2
2893,6.5
2894,24.2
2895,27.1
2896,13.4
2897,4.3
2898,15.2
2899,8.5
2900,7.6
2901,21.9
2902,3.7
2903,10.8
2904,17.2
2905,9.7
2906,21.9
2907,15.5
2908,5.1
2909,10.8
2910,10.8
2911,21.9
2912,7.6
2913,16.4
2914,22.7
2915,9.7
2916,9.4
2917,8.3
2918,13.5
2919,32.6
2920,10.0
2921,25.9
2922,22.3
2923,42.1
2924,7.4
2925,10.6
2926,8.0
2927,17.8
2928,34.8
2929,15.6
2930,8.2
2931,25.3
2932,9.4
2933,18.3
2934,7.8
2935,15.9
2936,28.0
2937,17.5
2938,17.9
2939,8.0
2940,16.3
2941,13.7
2942,15.9
2943,26.3
2944,9.3
2945,9.4
2946,14.0
2947,28.1
2948,13.7
2949,15.8
2950,8.7
2951,9.6
2952,11.8
2953,8.8
2954,23.0
2955,31.5
2956,17.9
2957,27.6
2958,36.4
2959,12.7
2960,18.3
2961,17.7
2962,14.6
2963,11.2
2964,8.9
2965,7.5
2966,10.8
2967,7.7
2968,9.7
2969,7.6
2970,15.0
2971,17.4
2972,17.1
2973,4.3
2974,17.0
2975,27.1
2976,21.3
2977,7.2
2978,18.3
2979,7.3
2980,16.5
2981,9.4
2982,32.0
2983,10.2
2984,7.6
2985,17.6
2986,10.2
2987,9.7
2988,14.5
2989,8.9
2990,27.7
2991,27.4
2992,8.1
2993,11.0
2994,9.3
2995,11.0
2996,7.5
2997,36.0
2998,17.5
2999,22.5
3000,34.8
3001,31.9
3002,13.9
3003,7.7
3004,11.7
3005,17.7
3006,4.4
3007,32.2
3008,14.3
3009,9.5
3010,22.3
3011,40.6
3012,7.1
3013,27.1
3014,11.7
3015,23.3
3016,12.5
3017,9.5
3018,10.1
3019,14.2
3020,20.8
3021,25.3
3022,26.9
3023,11.5
3024,22.2
3025,16.1
3026,7.6
3027,7.6
3028,15.6
3029,26.9
3030,11.2
3031,28.5
3032,8.5
3033,14.6
3034,24.4
3035,9.1
3036,41.2
3037,13.7
3038,35.9
3039,14.8
3040,14.8
3041,10.2
3042,46.2
3043,18.5
3044,15.6
3045,8.2
3046,27.7
3047,7.7
3048,24.3
3049,5.9
3050,19.4
3051,9.6
3052,16.9
3053,16.3
3054,10.6
3055,8.5
3056,16.4
3057,8.8
3058,30.0
3059,27.3
3060,12.5
3061,9.6
3062,27.4
3063,5.0
3064,9.7
3065,24.0
3066,13.8
3067,14.6
3068,40.5
3069,32.3
3070,7.8
3071,15.6
3072,20.4
3073,27.1
3074,7.8
3075,11.5
3076,3.6
3077,9.9
3078,7.7
3079,13.3
3080,4.4
3081,27.1
3082,23.5
3083,33.7
3084,14.5
3085,34.4
3086,10.7
3087,27.2
3088,20.7
3089,6.8
3090,11.7
3091,11.8
3092,4.4
3093,6.8
3094,14.0
3095,7.8
3096,10.9
3097,19.5
3098,4.3
3099,33.8
3100,14.9
3101,12.8
3102,12.9
3103,35.8
3104,31.7
3105,45.3
3106,12.3
3107,10.6
3108,9.4
3109,15.6
3110,23.8
3111,3.8
3112,10.7
3113,4.5
3114,20.6
3115,16.4
3116,8.5
3117,30.0
3118,16.2
3119,7.8
3120,20.8
3121,10.7
3122,6.0
3123,27.3
3124,19.3
3125,10.5
3126,11.5
3127,4.2
3128,20.1
3129,7.1
3130,10.3
3131,8.0
3132,16.8
3133,37.1
3134,15.5
3135,51.2
3136,31.7
3137,10.9
3138,9.8
3139,11.1
3140,32.8
3141,23.3
3142,11.2
3143,7.7
3144,22.3
3145,27.2
3146,15.2
3147,31.6
3148,5.8
3149,4.4
3150,17.6
3151,11.9
3152,18.0
3153,11.3
3154,13.7
3155,10.2
3156,27.2
3157,27.0
3158,7.3
3159,4.6
3160,16.5
3161,6.0
3162,7.0
3163,11.5
3164,6.2
3165,11.2
3166,6.1
3167,11.1
3168,32.2
3169,7.0
3170,25.4
3171,23.0
3172,30.0
3173,9.4
3174,4.8
3175,9.4
3176,33.3
3177,6.0
3178,22.3
3179,6.0
3180,21.8
3181,16.5
3182,11.1
3183,7.8
3184,4.2
3185,7.9
3186,25.5
3187,32.4
3188,13.7
3189,11.1
3190,8.2
3191,17.9
3192,13.1
3193,8.7
3194,6.9
3195,26.4
3196,13.3
3197,9.3
3198,6.1
3199,13.8
3200,7.9
3201,16.0
3202,5.9
3203,17.9
3204,32.0
3205,15.4
3206,23.2
3207,29.8
3208,20.7
3209,8.9
3210,10.5
3211,15.7
3212,4.2
3213,33.6
3214,7.0
3215,15.8
3216,18.8
3217,17.9
3218,20.8
3219,8.6
3220,13.9
3221,13.3
3222,8.3
3223,16.8
3224,11.1
3225,16.0
3226,6.8
3227,33.3
3228,24.7
3229,22.6
3230,9.6
3231,10.2
3232,12.8
3233,9.4
3234,17.2
3235,10.2
3236,13.8
3237,23.2
3238,30.6
3239,10.7
3240,24.5
3241,18.6
3242,10.0
3243,11.9
3244,11.0
3245,25.4
3246,10.4
3247,20.2
3248,29.0
3249,35.8
3250,9.7
3251,25.2
3252,31.0
3253,14.9
3254,26.4
3255,6.3
3256,9.4
3257,27.6
3258,35.4
3259,25.5
3260,12.8
3261,9.4
3262,8.3
3263,14.0
3264,29.8
3265,10.8
3266,9.3
3267,7.0
3268,7.4
3269,10.0
3270,33.7
3271,14.4
3272,8.4
3273,18.4
3274,27.1
3275,29.2
3276,9.1
3277,7.6
3278,7.1
3279,10.1
3280,6.1
3281,11.4
3282,17.8
3283,18.7
3284,8.5
3285,16.1
3286,10.0
3287,8.9
3288,20.6
3289,13.7
3290,30.4
3291,27.3
3292,5.5
3293,30.2
3294,13.5
3295,16.8
3296,5.6
3297,27.1
3298,8.3
3299,7.4
3300,14.4
3301,8.3
3302,22.8
3303,8.7
3304,14.4
3305,7.5
3306,9.7
3307,9.7
3308,19.6
3309,15.6
3310,41.2
3311,8.0
3312,4.8
3313,8.6
3314,7.8
3315,27.4
3316,39.3
3317,9.8
3318,24.7
3319,22.4
3320,13.0
3321,28.2
3322,6.3
3323,8.3
3324,8.0
3325,17.2
3326,9.2
3327,25.5
3328,10.4
3329,24.6
3330,41.2
3331,22.4
3332,27.5
3333,26.7
3334,7.0
3335,9.2
3336,7.4
3337,10.8
3338,4.7
3339,17.8
3340,16.8
3341,33.3
3342,7.0
3343,8.5
3344,7.3
3345,9.6
3346,9.5
3347,8.3
3348,15.7
3349,9.2
3350,7.7
3351,32.8
3352,7.6
3353,27.0
3354,27.0
3355,8.9
3356,24.4
3357,15.7
3358,30.2
3359,7.7
3360,7.8
3361,26.9
3362,7.4
3363,22.6
3364,27.0
3365,6.7
3366,16.5
3367,16.7
3368,19.8
3369,31.6
3370,10.4
3371,25.4
3372,7.0
3373,11.7
3374,13.4
3375,6.6
3376,22.7
3377,9.8
3378,11.1
3379,8.3
3380,27.1
3381,20.3
3382,7.4
3383,12.8
3384,16.8
3385,25.0
3386,9.8
3387,10.9
3388,8.6
3389,17.7
3390,16.7
3391,15.4
3392,14.1
3393,12.8
3394,7.0
3395,15.7
3396,4.1
3397,27.0
3398,16.6
3399,24.2
3400,28.1
3401,11.1
3402,11.1
3403,8.9
3404,18.2
3405,36.3
3406,11.0
3407,16.5
3408,13.8
3409,7.0
3410,7.5
3411,17.5
3412,31.5
3413,6.7
3414,17.0
3415,11.8
3416,17.2
3417,6.6
3418,10.3
3419,29.5
3420,32.4
3421,16.8
3422,10.6
3423,7.4
3424,15.7
3425,13.9
3426,11.5
3427,11.5
3428,16.4
3429,13.8
3430,26.2
3431,24.2
3432,7.7
3433,26.8
3434,4.6
3435,17.5
3436,10.3
3437,13.5
3438,12.6
3439,9.5
3440,7.3
3441,30.8
3442,9.3
3443,27.0
3444,16.5
3445,22.8
3446,7.0
3447,41.0
3448,13.6
3449,7.4
3450,27.4
3451,53.3
3452,33.5
3453,15.5
3454,10.2
3455,25.2
3456,16.6
3457,7.0
3458,22.9
3459,21.1
3460,12.2
3461,6.6
3462,31.8
3463,7.5
3464,41.2
3465,8.0
3466,18.1
3467,10.8
3468,9.4
3469,9.4
3470,9.5
3471,15.1
3472,6.6
3473,9.7
3474,9.2
3475,34.4
3476,17.7
3477,21.2
3478,35.7
3479,10.6
3480,31.5
3481,18.1
3482,22.5
3483,28.2
3484,12.8
3485,18.8
3486,9.0
3487,8.9
3488,13.7
3489,8.9
3490,22.3
3491,6.6
3492,10.4
3493,16.9
3494,6.9
3495,34.1
3496,22.3
3497,20.3
3498,18.2
3499,6.9
3500,6.1
3501,26.9
3502,54.6
3503,23.5
3504,33.4
3505,9.4
3506,22.7
3507,18.0
3508,22.1
3509,10.4
3510,10.1
3511,26.9
3512,6.0
3513,16.5
3514,22.8
3515,6.6
3516,16.9
3517,7.6
3518,15.7
3519,24.2
3520,27.0
3521,20.3
3522,7.2
3523,10.4
3524,11.4
3525,35.2
3526,11.1
3527,10.2
3528,13.8
3529,9.9
3530,9.6
3531,20.8
3532,15.6
3533,28.6
3534,7.8
3535,12.9
3536,7.0
3537,4.2
3538,10.5
3539,7.1
3540,26.1
3541,8.8
3542,8.8
3543,21.7
3544,8.7
3545,25.7
3546,31.5
3547,11.7
3548,26.8
3549,26.9
3550,22.1
3551,4.2
3552,22.0
3553,27.7
3554,11.0
3555,33.2
3556,7.4
3557,18.4
3558,10.1
3559,25.3
3560,8.2
3561,6.1
3562,7.4
3563,24.2
3564,9.7
3565,10.9
3566,9.1
3567,20.5
3568,16.0
3569,9.8
3570,7.0
3571,7.6
3572,14.0
3573,9.5
3574,17.1
3575,26.9
3576,7.1
3577,10.9
3578,15.6
3579,15.4
3580,10.9
3581,11.3
3582,13.9
3583,7.9
3584,8.7
3585,13.3
3586,7.5
3587,26.7
3588,33.4
3589,26.7
3590,11.9
3591,13.8
3592,23.9
3593,8.2
3594,35.5
3595,12.5
3596,14.2
3597,18.7
3598,7.9
3599,15.7
3600,33.4
3601,11.4
3602,15.6
3603,26.8
3604,7.7
3605,20.9
3606,16.5
3607,16.6
3608,13.2
3609,13.5
3610,4.4
3611,10.5
3612,8.7
3613,10.5
3614,17.1
3615,32.1
3616,33.4
3617,17.7
3618,13.4
3619,15.1
3620,21.6
3621,6.0
3622,9.2
3623,21.9
3624,26.9
3625,35.6
3626,17.0
3627,7.5
3628,8.5
3629,13.9
3630,17.2
3631,8.7
3632,8.4
3633,23.7
3634,33.5
3635,16.5
3636,17.0
3637,26.9
3638,12.7
3639,10.5
3640,3.9
3641,10.6
3642,18.7
3643,9.5
3644,23.6
3645,8.9
3646,32.6
3647,33.5
3648,46.0
3649,4.6
3650,36.4
3651,9.1
3652,14.5
3653,27.7
3654,11.0
3655,24.5
3656,9.7
3657,33.7
3658,23.6
3659,18.6
3660,10.7
3661,9.5
3662,31.1
3663,35.8
3664,11.8
3665,19.5
3666,4.8
3667,18.8
3668,11.4
3669,26.9
3670,11.4
3671,21.4
3672,26.9
3673,11.8
3674,15.7
3675,6.6
3676,19.9
3677,6.6
3678,27.7
3679,31.8
3680,24.4
3681,16.7
3682,26.7
3683,9.7
3684,11.4
3685,33.4
3686,11.4
3687,18.8
3688,29.1
3689,31.7
3690,17.5
3691,6.1
3692,16.5
3693,15.5
3694,9.8
3695,12.5
3696,16.5
3697,7.7
3698,7.9
3699,10.9
3700,7.1
3701,7.0
3702,12.9
3703,4.2
3704,13.6
3705,26.7
3706,10.6
3707,7.3
3708,37.8
3709,16.9
3710,26.3
3711,13.6
3712,14.9
3713,9.4
3714,10.7
3715,16.5
3716,6.9
3717,4.1
3718,9.3
3719,15.6
3720,16.5
3721,13.7
3722,10.6
3723,4.9
3724,6.7
3725,13.6
3726,8.1
3727,4.6
3728,10.4
3729,11.8
3730,12.8
3731,7.4
3732,31.9
3733,20.6
3734,17.2
3735,6.7
3736,20.2
3737,25.4
3738,26.4
3739,7.9
3740,7.6
3741,12.8
3742,7.9
3743,13.7
3744,26.7
3745,28.3
3746,5.5
3747,8.1
3748,7.0
3749,33.3
3750,10.3
3751,24.4
3752,16.5
3753,32.0
3754,26.8
3755,33.5
3756,8.4
3757,27.0
3758,8.0
3759,8.2
3760,8.6
3761,9.1
3762,14.4
3763,11.5
3764,7.9
3765,8.2
3766,26.9
3767,18.1
3768,8.4
3769,15.7
3770,8.8
3771,18.1
3772,16.9
3773,27.5
3774,18.4
3775,14.5
3776,19.1
3777,6.9
3778,17.5
3779,8.9
3780,9.6
3781,6.6
3782,5.3
3783,10.9
3784,16.5
3785,15.6
3786,15.6
3787,31.2
3788,41.7
3789,32.8
3790,28.2
3791,17.8
3792,8.9
3793,10.6
3794,9.8
3795,17.5
3796,33.4
3797,10.8
3798,24.7
3799,7.8
3800,26.8
3801,13.0
3802,33.4
3803,16.5
3804,21.6
3805,10.6
3806,7.8
3807,9.1
3808,14.4
3809,6.9
3810,18.0
3811,23.2
3812,4.2
3813,26.8
3814,10.6
3815,7.0
3816,10.6
3817,26.9
3818,27.5
3819,24.6
3820,46.2
3821,13.9
3822,30.1
3823,15.6
3824,20.6
3825,15.6
3826,9.8
3827,7.2
3828,9.7
3829,8.4
3830,27.5
3831,13.2
3832,5.8
3833,8.7
3834,11.2
3835,27.7
3836,15.6
3837,5.1
3838,7.1
3839,26.7
3840,15.6
3841,25.4
3842,7.6
3843,13.1
3844,8.2
3845,52.8
3846,7.0
3847,10.2
3848,21.0
3849,7.3
3850,16.1
3851,10.3
3852,35.3
3853,20.6
3854,30.3
3855,8.1
3856,10.2
3857,11.5
3858,29.9
3859,33.4
3860,6.3
3861,8.6
3862,14.5
3863,13.9
3864,5.9
3865,11.5
3866,13.7
3867,19.5
3868,22.6
3869,28.1
3870,6.5
3871,38.4
3872,16.5
3873,13.9
3874,6.1
3875,26.8
3876,11.5
3877,7.0
3878,10.7
3879,10.6
3880,26.3
3881,11.4
3882,11.3
3883,19.8
3884,10.7
3885,26.7
3886,9.9
3887,9.1
3888,18.7
3889,14.6
3890,17.1
3891,4.5
3892,12.2
3893,15.6
3894,26.9
3895,21.9
3896,7.3
3897,10.4
3898,9.9
3899,9.9
3900,20.4
3901,8.3
3902,11.3
3903,37.3
3904,11.1
3905,27.6
3906,22.2
3907,7.3
3908,23.8
3909,9.5
3910,10.7
3911,15.6
3912,17.7
3913,10.7
3914,20.1
3915,29.4
3916,13.8
3917,8.3
3918,6.8
3919,8.0
3920,7.5
3921,26.6
3922,13.9
3923,29.3
3924,13.0
3925,8.4
3926,8.4
3927,11.1
3928,35.2
3929,7.0
3930,12.0
3931,7.0
3932,17.0
3933,6.7
3934,25.2
3935,9.9
3936,20.2
3937,34.6
3938,7.0
3939,16.5
3940,9.2
3941,10.7
3942,26.6
3943,14.0
3944,8.4
3945,4.5
3946,7.2
3947,26.9
3948,7.4
3949,10.5
3950,33.8
3951,15.6
3952,20.3
3953,28.0
3954,13.1
3955,32.5
3956,22.2
3957,3.9
3958,18.9
3959,41.9
3960,23.3
3961,17.1
3962,4.3
3963,30.0
3964,8.0
3965,15.6
3966,7.3
3967,26.0
3968,18.3
3969,19.8
3970,9.8
3971,16.6
3972,27.9
3973,9.3
3974,6.2
3975,15.7
3976,20.1
3977,9.5
3978,6.9
3979,16.5
3980,9.4
3981,8.7
3982,10.7
3983,26.9
3984,10.7
3985,7.4
3986,6.1
3987,11.5
3988,15.8
3989,28.5
3990,12.8
3991,13.8
3992,30.6
3993,23.4
3994,17.9
3995,27.6
3996,9.8
3997,17.8
3998,6.0
3999,6.7
4000,7.8
4001,17.9
4002,25.0
4003,26.8
4004,23.4
4005,8.8
4006,26.8
4007,7.1
4008,4.3
4009,13.1
4010,7.8
4011,26.8
4012,7.8
4013,15.5
4014,7.7
4015,7.3
4016,12.2
4017,26.7
4018,17.9
4019,9.5
4020,32.2
4021,10.7
4022,13.7
4023,6.0
4024,10.6
4025,8.3
4026,7.1
4027,27.6
4028,14.9
4029,5.5
4030,10.7
4031,20.6
4032,34.5
4033,18.3
4034,26.6
4035,19.9
4036,30.6
4037,9.8
4038,15.1
4039,14.9
4040,19.1
4041,27.2
4042,13.6
4043,22.6
4044,9.2
4045,6.7
4046,7.3
4047,16.2
4048,35.5
4049,27.3
4050,7.5
4051,18.7
4052,21.6
4053,7.4
4054,9.3
4055,6.5
4056,18.2
4057,27.1
4058,15.2
4059,30.9
4060,22.8
4061,9.4
4062,11.6
4063,18.7
4064,4.1
4065,24.0
4066,33.7
4067,15.6
4068,14.0
4069,16.8
4070,8.1
4071,8.9
4072,8.9
4073,26.1
4074,16.5
4075,28.9
4076,53.5
4077,33.5
4078,17.2
4079,22.9
4080,6.5
4081,9.7
4082,17.4
4083,22.7
4084,22.1
4085,10.7
4086,30.9
4087,6.7
4088,14.8
4089,17.7
4090,32.2
4091,10.7
4092,22.1
4093,9.5
4094,32.2
4095,7.0
4096,17.4
4097,33.5
4098,18.8
4099,10.6
4100,4.7
4101,9.8
4102,41.0
4103,14.9
4104,10.5
4105,6.9
4106,4.2
4107,33.5
4108,11.6
4109,8.3
4110,44.3
4111,15.7
4112,12.1
4113,26.8
4114,7.5
4115,20.5
4116,12.2
4117,15.3
4118,7.7
4119,26.7
4120,7.4
4121,16.8
4122,18.8
4123,15.6
4124,6.2
4125,26.9
4126,10.7
4127,11.6
4128,7.6
4129,36.0
4130,3.8
4131,20.9
4132,10.9
4133,10.3
4134,8.7
4135,10.1
4136,15.0
4137,7.3
4138,28.6
4139,8.2
